composer,filename,npy_path,time_steps,file_kb
beethoven,Sieben_Bagatellen_in_F_Major_Opus33_No3.mid,processed\cnn\beethoven\Sieben_Bagatellen_in_F_Major_Opus33_No3.npy,398,34.3
beethoven,Sketch_for_Piano_Alla_Marcia.mid,processed\cnn\beethoven\Sketch_for_Piano_Alla_Marcia.npy,101,8.8
beethoven,Sketch_for_Piano_Allegretto.mid,processed\cnn\beethoven\Sketch_for_Piano_Allegretto.npy,265,22.9
beethoven,Sketch_for_Piano_Allegro_Giocoso.mid,processed\cnn\beethoven\Sketch_for_Piano_Allegro_Giocoso.npy,87,7.6
beethoven,Sketch_for_Piano_Allegro.mid,processed\cnn\beethoven\Sketch_for_Piano_Allegro.npy,100,8.7
beethoven,Sketch_for_Piano_Presto.mid,processed\cnn\beethoven\Sketch_for_Piano_Presto.npy,162,14.0
beethoven,Sonata_for_Piano__Cello_n2_op05.mid,processed\cnn\beethoven\Sonata_for_Piano__Cello_n2_op05.npy,2192,188.5
beethoven,Sonata_in_Bflat_Major_Op106.mid,processed\cnn\beethoven\Sonata_in_Bflat_Major_Op106.npy,580,50.0
beethoven,122.mid,processed\cnn\beethoven\122.npy,1586,136.4
beethoven,Sonata_No14_Op_27_Moonlight_Sonata.mid,processed\cnn\beethoven\Sonata_No14_Op_27_Moonlight_Sonata.npy,1388,119.4
beethoven,Sonata_No14_Op_27_Sonata_Quasi_Una_Fantasia.mid,processed\cnn\beethoven\Sonata_No14_Op_27_Sonata_Quasi_Una_Fantasia.npy,679,58.5
beethoven,Sonata_op78_1st_mov.mid,processed\cnn\beethoven\Sonata_op78_1st_mov.npy,937,80.6
beethoven,Sonata_Opus81a_-Les_Adieux-_E_flat_No1.mid,processed\cnn\beethoven\Sonata_Opus81a_-Les_Adieux-_E_flat_No1.npy,1505,129.5
beethoven,Sonata_Opus81a_-Les_Adieux-_E_flat_No2__3.mid,processed\cnn\beethoven\Sonata_Opus81a_-Les_Adieux-_E_flat_No2__3.npy,2194,188.7
beethoven,Sonata_Presto.mid,processed\cnn\beethoven\Sonata_Presto.npy,1082,93.1
beethoven,Sonata_Opus111_C_minor_No1.mid,processed\cnn\beethoven\Sonata_Opus111_C_minor_No1.npy,2016,173.4
beethoven,Sonata_Opus111_C_minor_No2.mid,processed\cnn\beethoven\Sonata_Opus111_C_minor_No2.npy,2642,227.2
beethoven,Sonatina_Fa_maj_woo.mid,processed\cnn\beethoven\Sonatina_Fa_maj_woo.npy,1234,106.2
beethoven,Sonatina_In_C.mid,processed\cnn\beethoven\Sonatina_In_C.npy,2159,185.7
beethoven,Sonatina_n1_op05.mid,processed\cnn\beethoven\Sonatina_n1_op05.npy,826,71.1
beethoven,Sonatina_op33_4mov.mid,processed\cnn\beethoven\Sonatina_op33_4mov.npy,688,59.2
beethoven,Sonatina_WoO050.mid,processed\cnn\beethoven\Sonatina_WoO050.npy,999,86.0
beethoven,String_Quartet_n1_op18_1mov.mid,processed\cnn\beethoven\String_Quartet_n1_op18_1mov.npy,1960,168.6
beethoven,String_Quartet_n1_op18_2mov.mid,processed\cnn\beethoven\String_Quartet_n1_op18_2mov.npy,2301,197.9
beethoven,String_Quartet_n1_op18_3mov.mid,processed\cnn\beethoven\String_Quartet_n1_op18_3mov.npy,956,82.3
beethoven,String_Quartet_n1_op18_4mov.mid,processed\cnn\beethoven\String_Quartet_n1_op18_4mov.npy,1557,133.9
beethoven,String_Quartet_n16_op135_1mov.mid,processed\cnn\beethoven\String_Quartet_n16_op135_1mov.npy,1450,124.7
beethoven,String_Quartet_n16_op135_2mov.mid,processed\cnn\beethoven\String_Quartet_n16_op135_2mov.npy,1033,88.9
beethoven,String_Quartet_n16_op135_3mov.mid,processed\cnn\beethoven\String_Quartet_n16_op135_3mov.npy,1474,126.8
beethoven,String_Quartet_n16_op135_4mov.mid,processed\cnn\beethoven\String_Quartet_n16_op135_4mov.npy,2742,235.8
beethoven,String_Quartet_n2_op18_n2_1mov.mid,processed\cnn\beethoven\String_Quartet_n2_op18_n2_1mov.npy,1572,135.2
beethoven,String_Quartet_n2_op18_n2_2mov.mid,processed\cnn\beethoven\String_Quartet_n2_op18_n2_2mov.npy,1052,90.5
beethoven,String_Quartet_n2_op18_n2_3mov.mid,processed\cnn\beethoven\String_Quartet_n2_op18_n2_3mov.npy,1043,89.8
beethoven,String_Quartet_n2_op18_n2_4mov.mid,processed\cnn\beethoven\String_Quartet_n2_op18_n2_4mov.npy,1292,111.2
beethoven,Symphony_n1_1mov.mid,processed\cnn\beethoven\Symphony_n1_1mov.npy,2125,182.7
beethoven,Symphony_n1_2mov.mid,processed\cnn\beethoven\Symphony_n1_2mov.npy,2139,183.9
beethoven,Symphony_n1_3mov.mid,processed\cnn\beethoven\Symphony_n1_3mov.npy,894,77.0
beethoven,Symphony_n1_4mov.mid,processed\cnn\beethoven\Symphony_n1_4mov.npy,1395,120.0
beethoven,Symphony_n2_op36_1mov.mid,processed\cnn\beethoven\Symphony_n2_op36_1mov.npy,2877,247.4
beethoven,Symphony_n2_op36_2mov.mid,processed\cnn\beethoven\Symphony_n2_op36_2mov.npy,2595,223.1
beethoven,Symphony_n2_op36_3mov.mid,processed\cnn\beethoven\Symphony_n2_op36_3mov.npy,929,80.0
beethoven,Symphony_n2_op36_4mov.mid,processed\cnn\beethoven\Symphony_n2_op36_4mov.npy,1520,130.8
beethoven,Symphony_n3_1mov_Eroica.mid,processed\cnn\beethoven\Symphony_n3_1mov_Eroica.npy,3365,289.3
beethoven,Symphony_n3_2mov_Eroica.mid,processed\cnn\beethoven\Symphony_n3_2mov_Eroica.npy,3076,264.5
beethoven,Symphony_n3_3mov_Eroica.mid,processed\cnn\beethoven\Symphony_n3_3mov_Eroica.npy,1322,113.7
beethoven,Symphony_n3_4mov_Eroica.mid,processed\cnn\beethoven\Symphony_n3_4mov_Eroica.npy,2226,191.4
beethoven,Symphony_n4_1mov.mid,processed\cnn\beethoven\Symphony_n4_1mov.npy,2886,248.1
beethoven,Symphony_n4_2mov.mid,processed\cnn\beethoven\Symphony_n4_2mov.npy,2518,216.5
beethoven,Symphony_n4_3mov.mid,processed\cnn\beethoven\Symphony_n4_3mov.npy,1263,108.7
beethoven,Symphony_n4_4mov.mid,processed\cnn\beethoven\Symphony_n4_4mov.npy,1684,144.8
beethoven,Symphony_n5_op67_1mov.mid,processed\cnn\beethoven\Symphony_n5_op67_1mov.npy,1303,112.1
beethoven,Symphony_n5_op67_3-4mov.mid,processed\cnn\beethoven\Symphony_n5_op67_3-4mov.npy,3156,271.3
beethoven,Symphony_n7_1mov.mid,processed\cnn\beethoven\Symphony_n7_1mov.npy,3787,325.6
beethoven,Symphony_n7_2mov.mid,processed\cnn\beethoven\Symphony_n7_2mov.npy,1119,96.3
beethoven,Symphony_n7_3mov.mid,processed\cnn\beethoven\Symphony_n7_3mov.npy,2909,250.1
beethoven,Symphony_n7_4mov.mid,processed\cnn\beethoven\Symphony_n7_4mov.npy,2024,174.1
beethoven,Symphony_op125_n9_1mov_Choral.mid,processed\cnn\beethoven\Symphony_op125_n9_1mov_Choral.npy,3552,305.4
beethoven,Symphony_op125_n9_2mov_Choral.mid,processed\cnn\beethoven\Symphony_op125_n9_2mov_Choral.npy,3345,287.6
beethoven,Symphony_op125_n9_3mov_Choral.mid,processed\cnn\beethoven\Symphony_op125_n9_3mov_Choral.npy,3411,293.3
beethoven,Symphony_op125_n9_4mov_Choral.mid,processed\cnn\beethoven\Symphony_op125_n9_4mov_Choral.npy,5103,438.7
beethoven,Symphony_op68_n6_Pastorale.mid,processed\cnn\beethoven\Symphony_op68_n6_Pastorale.npy,6852,589.0
beethoven,Symphony_op68_n6_1mov_Pastorale.mid,processed\cnn\beethoven\Symphony_op68_n6_1mov_Pastorale.npy,3050,262.2
beethoven,Symphony_op68_n6_2mov_Pastorale.mid,processed\cnn\beethoven\Symphony_op68_n6_2mov_Pastorale.npy,3289,282.8
beethoven,Symphony_op68_n6_3mov_Pastorale.mid,processed\cnn\beethoven\Symphony_op68_n6_3mov_Pastorale.npy,4329,372.1
beethoven,Symphony_op93_n8_1mov.mid,processed\cnn\beethoven\Symphony_op93_n8_1mov.npy,2118,182.1
beethoven,Symphony_op93_n8_2mov.mid,processed\cnn\beethoven\Symphony_op93_n8_2mov.npy,928,79.9
beethoven,Symphony_op93_n8_3mov.mid,processed\cnn\beethoven\Symphony_op93_n8_3mov.npy,1277,109.9
beethoven,Symphony_op93_n8_4mov.mid,processed\cnn\beethoven\Symphony_op93_n8_4mov.npy,1832,157.6
beethoven,Violin_Concerto_op61_1mov.mid,processed\cnn\beethoven\Violin_Concerto_op61_1mov.npy,5272,453.2
beethoven,Violin_Concerto_op61_2-3movs.mid,processed\cnn\beethoven\Violin_Concerto_op61_2-3movs.npy,4118,354.0
beethoven,WoO010_Six_Menuets_for_Orchestra.mid,processed\cnn\beethoven\WoO010_Six_Menuets_for_Orchestra.npy,2423,208.4
beethoven,WoO048_Rondo.mid,processed\cnn\beethoven\WoO048_Rondo.npy,568,48.9
beethoven,WoO049_Rondo.mid,processed\cnn\beethoven\WoO049_Rondo.npy,519,44.7
beethoven,WoO051_Sonatina_1-2_movs.mid,processed\cnn\beethoven\WoO051_Sonatina_1-2_movs.npy,1807,155.4
beethoven,WoO052_Bagatella.mid,processed\cnn\beethoven\WoO052_Bagatella.npy,1415,121.7
beethoven,WoO054_Lustig_Traurig.mid,processed\cnn\beethoven\WoO054_Lustig_Traurig.npy,269,23.2
beethoven,WoO055_Prelude.mid,processed\cnn\beethoven\WoO055_Prelude.npy,990,85.2
beethoven,WoO056_Bagatella.mid,processed\cnn\beethoven\WoO056_Bagatella.npy,475,40.9
beethoven,WoO060_Mouvement_Pour_Piano.mid,processed\cnn\beethoven\WoO060_Mouvement_Pour_Piano.npy,222,19.2
beethoven,WoO061_Mouvement_Pour_Piano.mid,processed\cnn\beethoven\WoO061_Mouvement_Pour_Piano.npy,410,35.4
beethoven,WoO061a_Mouvement_Pour_Piano.mid,processed\cnn\beethoven\WoO061a_Mouvement_Pour_Piano.npy,123,10.7
beethoven,WoO081_Allemande.mid,processed\cnn\beethoven\WoO081_Allemande.npy,291,25.1
beethoven,WoO082_Menuet.mid,processed\cnn\beethoven\WoO082_Menuet.npy,1015,87.4
beethoven,WoO083_Six_Escotish_Dances_for_Piano.mid,processed\cnn\beethoven\WoO083_Six_Escotish_Dances_for_Piano.npy,593,51.1
beethoven,WoO086_Scotish.mid,processed\cnn\beethoven\WoO086_Scotish.npy,110,9.6
chopin,2542Prelude_opus28_No16_in_B_flat_minor.mid,processed\cnn\chopin\2542Prelude_opus28_No16_in_B_flat_minor.npy,255,22.0
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No10.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No10.npy,431,37.2
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No11.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No11.npy,232,20.1
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12.npy,488,42.1
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13.npy,967,83.2
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14.npy,374,32.3
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15.npy,468,40.3
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16.npy,606,52.2
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.npy,887,76.4
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No18.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No18.npy,782,67.3
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19.npy,153,13.3
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2.npy,453,39.1
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3.npy,753,64.8
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No4.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No4.npy,493,42.5
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5.npy,195,16.9
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6.npy,653,56.2
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No7.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No7.npy,456,39.3
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8.npy,672,57.9
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9.mid,processed\cnn\chopin\19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9.npy,495,42.7
chopin,2_Polonaises_op26_n1.mid,processed\cnn\chopin\2_Polonaises_op26_n1.npy,1696,145.9
chopin,Ballad_op32.mid,processed\cnn\chopin\Ballad_op32.npy,2155,185.3
chopin,Ballad_op53.mid,processed\cnn\chopin\Ballad_op53.npy,1390,119.6
chopin,Ballade_No2_in_F_Major.mid,processed\cnn\chopin\Ballade_No2_in_F_Major.npy,1573,135.3
chopin,Barcarolle_in_F_sharp_Major.mid,processed\cnn\chopin\Barcarolle_in_F_sharp_Major.npy,2313,198.9
chopin,Ecossaise_No2_in_G.mid,processed\cnn\chopin\Ecossaise_No2_in_G.npy,127,11.0
chopin,Etude_No1.mid,processed\cnn\chopin\Etude_No1.npy,444,38.3
chopin,Etude_No2_in_A_Minor.mid,processed\cnn\chopin\Etude_No2_in_A_Minor.npy,337,29.1
chopin,Etude_No7_in_C_Major_Opus10_No7.mid,processed\cnn\chopin\Etude_No7_in_C_Major_Opus10_No7.npy,336,29.0
chopin,Etude_Op_25_No1.mid,processed\cnn\chopin\Etude_Op_25_No1.npy,1085,93.4
chopin,Etude_op_10-5_Black_keys.mid,processed\cnn\chopin\Etude_op_10-5_Black_keys.npy,370,31.9
chopin,Etude_Op10_No11.mid,processed\cnn\chopin\Etude_Op10_No11.npy,567,48.9
chopin,Etude_op10_n01.mid,processed\cnn\chopin\Etude_op10_n01.npy,441,38.0
chopin,Etude_op10_n02.mid,processed\cnn\chopin\Etude_op10_n02.npy,337,29.1
chopin,Etude_op10_n03.mid,processed\cnn\chopin\Etude_op10_n03.npy,819,70.5
chopin,Etude_op10_n04_Drchew.mid,processed\cnn\chopin\Etude_op10_n04_Drchew.npy,621,53.5
chopin,Etude_op10_n05_Black_Key.mid,processed\cnn\chopin\Etude_op10_n05_Black_Key.npy,365,31.5
chopin,Etude_op10_n06.mid,processed\cnn\chopin\Etude_op10_n06.npy,756,65.1
chopin,Etude_op10_n07.mid,processed\cnn\chopin\Etude_op10_n07.npy,336,29.0
chopin,Etude_op10_n08.mid,processed\cnn\chopin\Etude_op10_n08.npy,542,46.7
chopin,Etude_op10_n09.mid,processed\cnn\chopin\Etude_op10_n09.npy,550,47.4
chopin,Etude_op10_n10.mid,processed\cnn\chopin\Etude_op10_n10.npy,528,45.5
chopin,Etude_op10_n11.mid,processed\cnn\chopin\Etude_op10_n11.npy,576,49.6
chopin,Etude_op10_n12_Revolutionary.mid,processed\cnn\chopin\Etude_op10_n12_Revolutionary.npy,555,47.8
chopin,Etude_op25_n01_Harp_Etude.mid,processed\cnn\chopin\Etude_op25_n01_Harp_Etude.npy,503,43.4
chopin,Etude_op25_n02.mid,processed\cnn\chopin\Etude_op25_n02.npy,355,30.6
chopin,Etude_op25_n03.mid,processed\cnn\chopin\Etude_op25_n03.npy,416,35.9
chopin,Etude_op25_n04.mid,processed\cnn\chopin\Etude_op25_n04.npy,363,31.3
chopin,Etude_op25_n05.mid,processed\cnn\chopin\Etude_op25_n05.npy,725,62.4
chopin,Etude_op25_n06.mid,processed\cnn\chopin\Etude_op25_n06.npy,686,59.1
chopin,Etude_op25_n07.mid,processed\cnn\chopin\Etude_op25_n07.npy,1276,109.8
chopin,Etude_op25_n08.mid,processed\cnn\chopin\Etude_op25_n08.npy,252,21.8
chopin,Etude_op25_n09.mid,processed\cnn\chopin\Etude_op25_n09.npy,206,17.8
chopin,Etude_op25_n10.mid,processed\cnn\chopin\Etude_op25_n10.npy,915,78.8
chopin,Etude_op25_n11_Winter_Wind.mid,processed\cnn\chopin\Etude_op25_n11_Winter_Wind.npy,747,64.3
chopin,Etude_op25_n12_The_Ocean.mid,processed\cnn\chopin\Etude_op25_n12_The_Ocean.npy,545,47.0
chopin,Fantasie_Impromptu_op66.mid,processed\cnn\chopin\Fantasie_Impromptu_op66.npy,1097,94.4
chopin,Finale_to_B_Minor_Paino_Sonata.mid,processed\cnn\chopin\Finale_to_B_Minor_Paino_Sonata.npy,1465,126.0
chopin,Grande_Waltz_op18.mid,processed\cnn\chopin\Grande_Waltz_op18.npy,1235,106.3
chopin,Imprompt_Fantastique.mid,processed\cnn\chopin\Imprompt_Fantastique.npy,1160,99.8
chopin,Impromptu_n3_op51.mid,processed\cnn\chopin\Impromptu_n3_op51.npy,1298,111.7
chopin,Mazurka_op30_n2_Drchew.mid,processed\cnn\chopin\Mazurka_op30_n2_Drchew.npy,261,22.6
chopin,Mazurka_op33_n2_Drchew.mid,processed\cnn\chopin\Mazurka_op33_n2_Drchew.npy,527,45.4
chopin,Mazurka_op67_n3_Drchew.mid,processed\cnn\chopin\Mazurka_op67_n3_Drchew.npy,267,23.1
chopin,Mazurka_op68_n2_Drchew.mid,processed\cnn\chopin\Mazurka_op68_n2_Drchew.npy,303,26.2
chopin,Mazurka_op7_n1.mid,processed\cnn\chopin\Mazurka_op7_n1.npy,539,46.4
chopin,Mazurka_op7_n2.mid,processed\cnn\chopin\Mazurka_op7_n2.npy,636,54.8
chopin,Nocturne_No1_Opus62.mid,processed\cnn\chopin\Nocturne_No1_Opus62.npy,1393,119.8
chopin,Nocturne_No15_in_F_Minor_Opus55_-1.mid,processed\cnn\chopin\Nocturne_No15_in_F_Minor_Opus55_-1.npy,1190,102.4
chopin,Nocturne_No18_in_E_Major_Op62.mid,processed\cnn\chopin\Nocturne_No18_in_E_Major_Op62.npy,1427,122.8
chopin,Nocturne_op09_n2.mid,processed\cnn\chopin\Nocturne_op09_n2.npy,962,82.8
chopin,Nocturne_op09_n3.mid,processed\cnn\chopin\Nocturne_op09_n3.npy,1577,135.6
chopin,Nocturne_op15_n2.mid,processed\cnn\chopin\Nocturne_op15_n2.npy,875,75.3
chopin,Nocturne_op15_n3.mid,processed\cnn\chopin\Nocturne_op15_n3.npy,817,70.3
chopin,Nocturne_op27_n1.mid,processed\cnn\chopin\Nocturne_op27_n1.npy,1158,99.6
chopin,Nocturne_op27_n2.mid,processed\cnn\chopin\Nocturne_op27_n2.npy,1237,106.4
chopin,Nocturne_op32_n1.mid,processed\cnn\chopin\Nocturne_op32_n1.npy,1236,106.3
chopin,Nocturne_op32_n2.mid,processed\cnn\chopin\Nocturne_op32_n2.npy,1393,119.8
chopin,Nocturne_op33_n2.mid,processed\cnn\chopin\Nocturne_op33_n2.npy,561,48.3
chopin,Nocturne_op33_n4.mid,processed\cnn\chopin\Nocturne_op33_n4.npy,1261,108.5
chopin,Nocturne_op37_01.mid,processed\cnn\chopin\Nocturne_op37_01.npy,1531,131.7
chopin,Nocturne_op37_n2.mid,processed\cnn\chopin\Nocturne_op37_n2.npy,1580,135.9
chopin,Nocturne_op48_n1.mid,processed\cnn\chopin\Nocturne_op48_n1.npy,1507,129.6
chopin,Nocturne_op48_n2.mid,processed\cnn\chopin\Nocturne_op48_n2.npy,1776,152.8
chopin,Nocturne_op55_n1.mid,processed\cnn\chopin\Nocturne_op55_n1.npy,1190,102.4
chopin,Nocturne_op55_n2.mid,processed\cnn\chopin\Nocturne_op55_n2.npy,1291,111.1
chopin,Nocturne_op62_n2.mid,processed\cnn\chopin\Nocturne_op62_n2.npy,1427,122.8
chopin,Nocturne_op72_n1.mid,processed\cnn\chopin\Nocturne_op72_n1.npy,1108,95.3
chopin,Op53_Polonaise_in_A_flat_Heroic.mid,processed\cnn\chopin\Op53_Polonaise_in_A_flat_Heroic.npy,1540,132.5
chopin,Piano_Concerto_n1_op11_1mov.mid,processed\cnn\chopin\Piano_Concerto_n1_op11_1mov.npy,5410,465.0
chopin,Piano_Concerto_n1_op11_2mov.mid,processed\cnn\chopin\Piano_Concerto_n1_op11_2mov.npy,2658,228.5
chopin,Piano_Concerto_n1_op11_3mov.mid,processed\cnn\chopin\Piano_Concerto_n1_op11_3mov.npy,2886,248.1
chopin,Piano_Concerto_n2_1mov.mid,processed\cnn\chopin\Piano_Concerto_n2_1mov.npy,3250,279.4
chopin,Piano_Concerto_n2_2mov.mid,processed\cnn\chopin\Piano_Concerto_n2_2mov.npy,1744,150.0
chopin,Piano_Concerto_n2_3mov.mid,processed\cnn\chopin\Piano_Concerto_n2_3mov.npy,2135,183.6
chopin,Polonaise_Opus40_No1_Military.mid,processed\cnn\chopin\Polonaise_Opus40_No1_Military.npy,1092,94.0
chopin,Prelude_n01_op28_Reunion.mid,processed\cnn\chopin\Prelude_n01_op28_Reunion.npy,122,10.6
chopin,Prelude_n02_op28_Presentiment_of_Death.mid,processed\cnn\chopin\Prelude_n02_op28_Presentiment_of_Death.npy,462,39.8
chopin,Prelude_n03_op28_Thou_Art_So_Like_A_Flower.mid,processed\cnn\chopin\Prelude_n03_op28_Thou_Art_So_Like_A_Flower.npy,204,17.7
chopin,Prelude_n04_op28_Suffocation.mid,processed\cnn\chopin\Prelude_n04_op28_Suffocation.npy,407,35.1
chopin,Prelude_n05_op28_Uncertainty.mid,processed\cnn\chopin\Prelude_n05_op28_Uncertainty.npy,120,10.4
chopin,Prelude_n06_op28_Tolling_Bells.mid,processed\cnn\chopin\Prelude_n06_op28_Tolling_Bells.npy,361,31.1
chopin,Prelude_n07_op28_The_Polish_Dance.mid,processed\cnn\chopin\Prelude_n07_op28_The_Polish_Dance.npy,147,12.8
chopin,Prelude_n08_op28_Desparation.mid,processed\cnn\chopin\Prelude_n08_op28_Desparation.npy,354,30.5
chopin,Prelude_n09_op28_Vision.mid,processed\cnn\chopin\Prelude_n09_op28_Vision.npy,355,30.6
chopin,Prelude_n10_op28_The_Night_Moth.mid,processed\cnn\chopin\Prelude_n10_op28_The_Night_Moth.npy,93,8.1
chopin,Prelude_n11_op28_Dragonfly.mid,processed\cnn\chopin\Prelude_n11_op28_Dragonfly.npy,121,10.5
chopin,Prelude_n12_op28_Duel.mid,processed\cnn\chopin\Prelude_n12_op28_Duel.npy,226,19.5
chopin,Prelude_n13_op28_Loss.mid,processed\cnn\chopin\Prelude_n13_op28_Loss.npy,611,52.6
chopin,Prelude_n14_op28_Fear.mid,processed\cnn\chopin\Prelude_n14_op28_Fear.npy,108,9.4
chopin,Prelude_n15_op28_Raindrop.mid,processed\cnn\chopin\Prelude_n15_op28_Raindrop.npy,1088,93.6
chopin,Prelude_n16_op28_Hades.mid,processed\cnn\chopin\Prelude_n16_op28_Hades.npy,240,20.8
chopin,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame.mid,processed\cnn\chopin\Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame.npy,640,55.1
chopin,Prelude_n18_op28_Suicide.mid,processed\cnn\chopin\Prelude_n18_op28_Suicide.npy,185,16.0
chopin,Prelude_n19_op28.mid,processed\cnn\chopin\Prelude_n19_op28.npy,266,23.0
chopin,Prelude_n20_op28_Funeral_March.mid,processed\cnn\chopin\Prelude_n20_op28_Funeral_March.npy,345,29.8
chopin,Prelude_n21_op28_Sunday.mid,processed\cnn\chopin\Prelude_n21_op28_Sunday.npy,409,35.3
chopin,Prelude_n22_op28_Impatience.mid,processed\cnn\chopin\Prelude_n22_op28_Impatience.npy,163,14.1
chopin,Prelude_n23_op28_A_Pleasure_Boat.mid,processed\cnn\chopin\Prelude_n23_op28_A_Pleasure_Boat.npy,204,17.7
chopin,Prelude_n24_op28_The_Storm.mid,processed\cnn\chopin\Prelude_n24_op28_The_Storm.npy,490,42.2
chopin,Prelude_op28-15_Raindrop.mid,processed\cnn\chopin\Prelude_op28-15_Raindrop.npy,924,79.5
chopin,Revolutionary.mid,processed\cnn\chopin\Revolutionary.npy,758,65.3
chopin,Scherzo_n1_op20.mid,processed\cnn\chopin\Scherzo_n1_op20.npy,1908,164.1
chopin,Scherzo_No2_Opus31.mid,processed\cnn\chopin\Scherzo_No2_Opus31.npy,1985,170.7
chopin,Scherzo_op31.mid,processed\cnn\chopin\Scherzo_op31.npy,2056,176.8
chopin,Sonata_No3_1st_Mov_Allegro.mid,processed\cnn\chopin\Sonata_No3_1st_Mov_Allegro.npy,1957,168.3
chopin,Sonata_No3_2nd_Mov_Scherzo.mid,processed\cnn\chopin\Sonata_No3_2nd_Mov_Scherzo.npy,613,52.8
chopin,Sonata_op35_n1.mid,processed\cnn\chopin\Sonata_op35_n1.npy,1569,135.0
chopin,Sonata_op35_n2.mid,processed\cnn\chopin\Sonata_op35_n2.npy,1561,134.3
chopin,Sonata_op35_n3.mid,processed\cnn\chopin\Sonata_op35_n3.npy,1782,153.3
chopin,Sonata_op35_n4.mid,processed\cnn\chopin\Sonata_op35_n4.npy,327,28.2
chopin,Tarantella.mid,processed\cnn\chopin\Tarantella.npy,861,74.1
chopin,Trois_Nouvelles_Etudes_Opposth.mid,processed\cnn\chopin\Trois_Nouvelles_Etudes_Opposth.npy,1605,138.1
chopin,Waltz_in_Ab_Opposth_Brown21.mid,processed\cnn\chopin\Waltz_in_Ab_Opposth_Brown21.npy,662,57.0
chopin,Waltz_op64_n1.mid,processed\cnn\chopin\Waltz_op64_n1.npy,424,36.6
chopin,Waltz_op70_n2.mid,processed\cnn\chopin\Waltz_op70_n2.npy,585,50.4
chopin,Winter_wind_etude.mid,processed\cnn\chopin\Winter_wind_etude.npy,915,78.8
mozart,A_piece_for_PianoK176.mid,processed\cnn\mozart\A_piece_for_PianoK176.npy,465,40.1
mozart,Adagio_in_B_flat.mid,processed\cnn\mozart\Adagio_in_B_flat.npy,2866,246.4
mozart,Another_piece_for_PianoK176.mid,processed\cnn\mozart\Another_piece_for_PianoK176.npy,515,44.4
mozart,Contradance_n1.mid,processed\cnn\mozart\Contradance_n1.npy,139,12.1
mozart,Contradance_n2.mid,processed\cnn\mozart\Contradance_n2.npy,237,20.5
mozart,Contradance_n3.mid,processed\cnn\mozart\Contradance_n3.npy,644,55.5
