composer,filename,source_filename,shift,is_augmented
chopin,Etude_op10_n05_Black_Key_shiftm2.mid,Etude_op10_n05_Black_Key.mid,-2,True
chopin,Etude_op10_n05_Black_Key_shiftm1.mid,Etude_op10_n05_Black_Key.mid,-1,True
chopin,Etude_op10_n05_Black_Key_shiftp1.mid,Etude_op10_n05_Black_Key.mid,1,True
chopin,Etude_op10_n05_Black_Key_shiftp2.mid,Etude_op10_n05_Black_Key.mid,2,True
beethoven,Overture_Leonore_n3_op72_shiftm1.mid,Overture_Leonore_n3_op72.mid,-1,True
beethoven,Overture_Leonore_n3_op72_shiftp1.mid,Overture_Leonore_n3_op72.mid,1,True
mozart,K280_Piano_sonata_n02_3mov_shiftm1.mid,K280_Piano_sonata_n02_3mov.mid,-1,True
mozart,K280_Piano_sonata_n02_3mov_shiftp1.mid,K280_Piano_sonata_n02_3mov.mid,1,True
chopin,Etude_op25_n02_shiftm2.mid,Etude_op25_n02.mid,-2,True
chopin,Etude_op25_n02_shiftm1.mid,Etude_op25_n02.mid,-1,True
chopin,Etude_op25_n02_shiftp1.mid,Etude_op25_n02.mid,1,True
chopin,Etude_op25_n02_shiftp2.mid,Etude_op25_n02.mid,2,True
mozart,Symphony_n30_K202_4mov_shiftm1.mid,Symphony_n30_K202_4mov.mid,-1,True
mozart,Symphony_n30_K202_4mov_shiftp1.mid,Symphony_n30_K202_4mov.mid,1,True
beethoven,Piano_Sonata_n01_shiftm1.mid,Piano_Sonata_n01.mid,-1,True
beethoven,Piano_Sonata_n01_shiftp1.mid,Piano_Sonata_n01.mid,1,True
chopin,Etude_op10_n03_shiftm2.mid,Etude_op10_n03.mid,-2,True
chopin,Etude_op10_n03_shiftm1.mid,Etude_op10_n03.mid,-1,True
chopin,Etude_op10_n03_shiftp1.mid,Etude_op10_n03.mid,1,True
chopin,Etude_op10_n03_shiftp2.mid,Etude_op10_n03.mid,2,True
chopin,Etude_op10_n11_shiftm2.mid,Etude_op10_n11.mid,-2,True
chopin,Etude_op10_n11_shiftm1.mid,Etude_op10_n11.mid,-1,True
chopin,Etude_op10_n11_shiftp1.mid,Etude_op10_n11.mid,1,True
chopin,Etude_op10_n11_shiftp2.mid,Etude_op10_n11.mid,2,True
mozart,Piano_Concerto_n25_K503_2mov_shiftm1.mid,Piano_Concerto_n25_K503_2mov.mid,-1,True
mozart,Piano_Concerto_n25_K503_2mov_shiftp1.mid,Piano_Concerto_n25_K503_2mov.mid,1,True
mozart,Symphony_n38_K504_1mov_Prague_shiftm1.mid,Symphony_n38_K504_1mov_Prague.mid,-1,True
mozart,Symphony_n38_K504_1mov_Prague_shiftp1.mid,Symphony_n38_K504_1mov_Prague.mid,1,True
beethoven,Piano_Sonata_n08_op13_3mov_Pathetique_shiftm1.mid,Piano_Sonata_n08_op13_3mov_Pathetique.mid,-1,True
beethoven,Piano_Sonata_n08_op13_3mov_Pathetique_shiftp1.mid,Piano_Sonata_n08_op13_3mov_Pathetique.mid,1,True
chopin,Prelude_n05_op28_Uncertainty_shiftm2.mid,Prelude_n05_op28_Uncertainty.mid,-2,True
chopin,Prelude_n05_op28_Uncertainty_shiftm1.mid,Prelude_n05_op28_Uncertainty.mid,-1,True
chopin,Prelude_n05_op28_Uncertainty_shiftp1.mid,Prelude_n05_op28_Uncertainty.mid,1,True
chopin,Prelude_n05_op28_Uncertainty_shiftp2.mid,Prelude_n05_op28_Uncertainty.mid,2,True
mozart,K04_Minuet_in_F_shiftm1.mid,K04_Minuet_in_F.mid,-1,True
mozart,K04_Minuet_in_F_shiftp1.mid,K04_Minuet_in_F.mid,1,True
mozart,Early_Pieces_n20_Presto_shiftm1.mid,Early_Pieces_n20_Presto.mid,-1,True
mozart,Early_Pieces_n20_Presto_shiftp1.mid,Early_Pieces_n20_Presto.mid,1,True
beethoven,Piano_Sonata_No2_Assai_vivace_shiftm1.mid,Piano_Sonata_No2_Assai_vivace.mid,-1,True
beethoven,Piano_Sonata_No2_Assai_vivace_shiftp1.mid,Piano_Sonata_No2_Assai_vivace.mid,1,True
beethoven,Piano_Sonata_n20_shiftm1.mid,Piano_Sonata_n20.mid,-1,True
beethoven,Piano_Sonata_n20_shiftp1.mid,Piano_Sonata_n20.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No14.mid,2,True
beethoven,Piano_Concerto_n2_op19_1mov_shiftm1.mid,Piano_Concerto_n2_op19_1mov.mid,-1,True
beethoven,Piano_Concerto_n2_op19_1mov_shiftp1.mid,Piano_Concerto_n2_op19_1mov.mid,1,True
beethoven,Hess061_Anglaise_shiftm1.mid,Hess061_Anglaise.mid,-1,True
beethoven,Hess061_Anglaise_shiftp1.mid,Hess061_Anglaise.mid,1,True
mozart,Symphony_n34_K338_2mov_shiftm1.mid,Symphony_n34_K338_2mov.mid,-1,True
mozart,Symphony_n34_K338_2mov_shiftp1.mid,Symphony_n34_K338_2mov.mid,1,True
mozart,Symphony_n36_K425_3mov_Linz_shiftm1.mid,Symphony_n36_K425_3mov_Linz.mid,-1,True
mozart,Symphony_n36_K425_3mov_Linz_shiftp1.mid,Symphony_n36_K425_3mov_Linz.mid,1,True
beethoven,Piano_Sonata_n03_shiftm1.mid,Piano_Sonata_n03.mid,-1,True
beethoven,Piano_Sonata_n03_shiftp1.mid,Piano_Sonata_n03.mid,1,True
mozart,K309_Piano_Sonata_n10_3mov_shiftm1.mid,K309_Piano_Sonata_n10_3mov.mid,-1,True
mozart,K309_Piano_Sonata_n10_3mov_shiftp1.mid,K309_Piano_Sonata_n10_3mov.mid,1,True
chopin,Prelude_n21_op28_Sunday_shiftm2.mid,Prelude_n21_op28_Sunday.mid,-2,True
chopin,Prelude_n21_op28_Sunday_shiftm1.mid,Prelude_n21_op28_Sunday.mid,-1,True
chopin,Prelude_n21_op28_Sunday_shiftp1.mid,Prelude_n21_op28_Sunday.mid,1,True
chopin,Prelude_n21_op28_Sunday_shiftp2.mid,Prelude_n21_op28_Sunday.mid,2,True
chopin,Prelude_n11_op28_Dragonfly_shiftm2.mid,Prelude_n11_op28_Dragonfly.mid,-2,True
chopin,Prelude_n11_op28_Dragonfly_shiftm1.mid,Prelude_n11_op28_Dragonfly.mid,-1,True
chopin,Prelude_n11_op28_Dragonfly_shiftp1.mid,Prelude_n11_op28_Dragonfly.mid,1,True
chopin,Prelude_n11_op28_Dragonfly_shiftp2.mid,Prelude_n11_op28_Dragonfly.mid,2,True
mozart,Piano_Concerto_n7_for_3_Pianos_K242_2mov_Lodron_shiftm1.mid,Piano_Concerto_n7_for_3_Pianos_K242_2mov_Lodron.mid,-1,True
mozart,Piano_Concerto_n7_for_3_Pianos_K242_2mov_Lodron_shiftp1.mid,Piano_Concerto_n7_for_3_Pianos_K242_2mov_Lodron.mid,1,True
mozart,Early_Pieces_n14_Rondo_shiftm1.mid,Early_Pieces_n14_Rondo.mid,-1,True
mozart,Early_Pieces_n14_Rondo_shiftp1.mid,Early_Pieces_n14_Rondo.mid,1,True
beethoven,136_shiftm1.mid,136.mid,-1,True
beethoven,136_shiftp1.mid,136.mid,1,True
mozart,K570_Piano_Sonata_2mov_shiftm1.mid,K570_Piano_Sonata_2mov.mid,-1,True
mozart,K570_Piano_Sonata_2mov_shiftp1.mid,K570_Piano_Sonata_2mov.mid,1,True
beethoven,Overture_Creatures_Of_Prometeus_op43_shiftm1.mid,Overture_Creatures_Of_Prometeus_op43.mid,-1,True
beethoven,Overture_Creatures_Of_Prometeus_op43_shiftp1.mid,Overture_Creatures_Of_Prometeus_op43.mid,1,True
mozart,K332_Piano_Sonata_n12_1mov_shiftm1.mid,K332_Piano_Sonata_n12_1mov.mid,-1,True
mozart,K332_Piano_Sonata_n12_1mov_shiftp1.mid,K332_Piano_Sonata_n12_1mov.mid,1,True
beethoven,Symphony_n2_op36_3mov_shiftm1.mid,Symphony_n2_op36_3mov.mid,-1,True
beethoven,Symphony_n2_op36_3mov_shiftp1.mid,Symphony_n2_op36_3mov.mid,1,True
mozart,Piano_Concerto_n6_K238_1mov_shiftm1.mid,Piano_Concerto_n6_K238_1mov.mid,-1,True
mozart,Piano_Concerto_n6_K238_1mov_shiftp1.mid,Piano_Concerto_n6_K238_1mov.mid,1,True
mozart,Symphony_n30_K202_2mov_shiftm1.mid,Symphony_n30_K202_2mov.mid,-1,True
mozart,Symphony_n30_K202_2mov_shiftp1.mid,Symphony_n30_K202_2mov.mid,1,True
chopin,Etude_op25_n03_shiftm2.mid,Etude_op25_n03.mid,-2,True
chopin,Etude_op25_n03_shiftm1.mid,Etude_op25_n03.mid,-1,True
chopin,Etude_op25_n03_shiftp1.mid,Etude_op25_n03.mid,1,True
chopin,Etude_op25_n03_shiftp2.mid,Etude_op25_n03.mid,2,True
beethoven,Overture_King_Stephen_shiftm1.mid,Overture_King_Stephen.mid,-1,True
beethoven,Overture_King_Stephen_shiftp1.mid,Overture_King_Stephen.mid,1,True
beethoven,Sonatina_In_C_shiftm1.mid,Sonatina_In_C.mid,-1,True
beethoven,Sonatina_In_C_shiftp1.mid,Sonatina_In_C.mid,1,True
mozart,Piano_Concerto_n20_K466_1mov_shiftm1.mid,Piano_Concerto_n20_K466_1mov.mid,-1,True
mozart,Piano_Concerto_n20_K466_1mov_shiftp1.mid,Piano_Concerto_n20_K466_1mov.mid,1,True
mozart,K525_Serenade_2mov_Eine_Kleine_Natchmusik_shiftm1.mid,K525_Serenade_2mov_Eine_Kleine_Natchmusik.mid,-1,True
mozart,K525_Serenade_2mov_Eine_Kleine_Natchmusik_shiftp1.mid,K525_Serenade_2mov_Eine_Kleine_Natchmusik.mid,1,True
mozart,K525_Serenade_3mov_Eine_Kleine_Natchmusik_shiftm1.mid,K525_Serenade_3mov_Eine_Kleine_Natchmusik.mid,-1,True
mozart,K525_Serenade_3mov_Eine_Kleine_Natchmusik_shiftp1.mid,K525_Serenade_3mov_Eine_Kleine_Natchmusik.mid,1,True
chopin,Etude_No2_in_A_Minor_shiftm2.mid,Etude_No2_in_A_Minor.mid,-2,True
chopin,Etude_No2_in_A_Minor_shiftm1.mid,Etude_No2_in_A_Minor.mid,-1,True
chopin,Etude_No2_in_A_Minor_shiftp1.mid,Etude_No2_in_A_Minor.mid,1,True
chopin,Etude_No2_in_A_Minor_shiftp2.mid,Etude_No2_in_A_Minor.mid,2,True
beethoven,Symphony_op68_n6_1mov_Pastorale_shiftm1.mid,Symphony_op68_n6_1mov_Pastorale.mid,-1,True
beethoven,Symphony_op68_n6_1mov_Pastorale_shiftp1.mid,Symphony_op68_n6_1mov_Pastorale.mid,1,True
beethoven,Symphony_n3_2mov_Eroica_shiftm1.mid,Symphony_n3_2mov_Eroica.mid,-1,True
beethoven,Symphony_n3_2mov_Eroica_shiftp1.mid,Symphony_n3_2mov_Eroica.mid,1,True
beethoven,Piano_Sonata_n31_op110_shiftm1.mid,Piano_Sonata_n31_op110.mid,-1,True
beethoven,Piano_Sonata_n31_op110_shiftp1.mid,Piano_Sonata_n31_op110.mid,1,True
beethoven,Piano_Sonata_n16_shiftm1.mid,Piano_Sonata_n16.mid,-1,True
beethoven,Piano_Sonata_n16_shiftp1.mid,Piano_Sonata_n16.mid,1,True
mozart,Symphony_n40_K550_2mov_shiftm1.mid,Symphony_n40_K550_2mov.mid,-1,True
mozart,Symphony_n40_K550_2mov_shiftp1.mid,Symphony_n40_K550_2mov.mid,1,True
mozart,Piano_Concerto_n6_K238_3mov_shiftm1.mid,Piano_Concerto_n6_K238_3mov.mid,-1,True
mozart,Piano_Concerto_n6_K238_3mov_shiftp1.mid,Piano_Concerto_n6_K238_3mov.mid,1,True
chopin,Etude_op25_n11_Winter_Wind_shiftm2.mid,Etude_op25_n11_Winter_Wind.mid,-2,True
chopin,Etude_op25_n11_Winter_Wind_shiftm1.mid,Etude_op25_n11_Winter_Wind.mid,-1,True
chopin,Etude_op25_n11_Winter_Wind_shiftp1.mid,Etude_op25_n11_Winter_Wind.mid,1,True
chopin,Etude_op25_n11_Winter_Wind_shiftp2.mid,Etude_op25_n11_Winter_Wind.mid,2,True
beethoven,WoO048_Rondo_shiftm1.mid,WoO048_Rondo.mid,-1,True
beethoven,WoO048_Rondo_shiftp1.mid,WoO048_Rondo.mid,1,True
mozart,Sonatina_n22_4mov_shiftm1.mid,Sonatina_n22_4mov.mid,-1,True
mozart,Sonatina_n22_4mov_shiftp1.mid,Sonatina_n22_4mov.mid,1,True
mozart,Symphony_n5_K022_shiftm1.mid,Symphony_n5_K022.mid,-1,True
mozart,Symphony_n5_K022_shiftp1.mid,Symphony_n5_K022.mid,1,True
mozart,Symphony_n38_K504_2mov_Prague_shiftm1.mid,Symphony_n38_K504_2mov_Prague.mid,-1,True
mozart,Symphony_n38_K504_2mov_Prague_shiftp1.mid,Symphony_n38_K504_2mov_Prague.mid,1,True
mozart,K332_Piano_Sonata_n12_3mov_shiftm1.mid,K332_Piano_Sonata_n12_3mov.mid,-1,True
mozart,K332_Piano_Sonata_n12_3mov_shiftp1.mid,K332_Piano_Sonata_n12_3mov.mid,1,True
beethoven,Bagatella_Fur_Elise_shiftm1.mid,Bagatella_Fur_Elise.mid,-1,True
beethoven,Bagatella_Fur_Elise_shiftp1.mid,Bagatella_Fur_Elise.mid,1,True
mozart,Symphony_n25_K183_1mov_shiftm1.mid,Symphony_n25_K183_1mov.mid,-1,True
mozart,Symphony_n25_K183_1mov_shiftp1.mid,Symphony_n25_K183_1mov.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No12.mid,2,True
mozart,K330_Piano_Sonata_n10_3mov_shiftm1.mid,K330_Piano_Sonata_n10_3mov.mid,-1,True
mozart,K330_Piano_Sonata_n10_3mov_shiftp1.mid,K330_Piano_Sonata_n10_3mov.mid,1,True
chopin,Fantasie_Impromptu_op66_shiftm2.mid,Fantasie_Impromptu_op66.mid,-2,True
chopin,Fantasie_Impromptu_op66_shiftm1.mid,Fantasie_Impromptu_op66.mid,-1,True
chopin,Fantasie_Impromptu_op66_shiftp1.mid,Fantasie_Impromptu_op66.mid,1,True
chopin,Fantasie_Impromptu_op66_shiftp2.mid,Fantasie_Impromptu_op66.mid,2,True
mozart,Piano_Concerto_n14_K449_2mov_shiftm1.mid,Piano_Concerto_n14_K449_2mov.mid,-1,True
mozart,Piano_Concerto_n14_K449_2mov_shiftp1.mid,Piano_Concerto_n14_K449_2mov.mid,1,True
mozart,Symphony_n33_K319_3mov_shiftm1.mid,Symphony_n33_K319_3mov.mid,-1,True
mozart,Symphony_n33_K319_3mov_shiftp1.mid,Symphony_n33_K319_3mov.mid,1,True
chopin,Etude_op10_n10_shiftm2.mid,Etude_op10_n10.mid,-2,True
chopin,Etude_op10_n10_shiftm1.mid,Etude_op10_n10.mid,-1,True
chopin,Etude_op10_n10_shiftp1.mid,Etude_op10_n10.mid,1,True
chopin,Etude_op10_n10_shiftp2.mid,Etude_op10_n10.mid,2,True
beethoven,Piano_Sonata_n29_Op106_Hammerklavier_shiftm1.mid,Piano_Sonata_n29_Op106_Hammerklavier.mid,-1,True
beethoven,Piano_Sonata_n29_Op106_Hammerklavier_shiftp1.mid,Piano_Sonata_n29_Op106_Hammerklavier.mid,1,True
chopin,Nocturne_op37_01_shiftm2.mid,Nocturne_op37_01.mid,-2,True
chopin,Nocturne_op37_01_shiftm1.mid,Nocturne_op37_01.mid,-1,True
chopin,Nocturne_op37_01_shiftp1.mid,Nocturne_op37_01.mid,1,True
chopin,Nocturne_op37_01_shiftp2.mid,Nocturne_op37_01.mid,2,True
mozart,Symphony_n35_K385_2mov_Haffner_shiftm1.mid,Symphony_n35_K385_2mov_Haffner.mid,-1,True
mozart,Symphony_n35_K385_2mov_Haffner_shiftp1.mid,Symphony_n35_K385_2mov_Haffner.mid,1,True
chopin,Prelude_n06_op28_Tolling_Bells_shiftm2.mid,Prelude_n06_op28_Tolling_Bells.mid,-2,True
chopin,Prelude_n06_op28_Tolling_Bells_shiftm1.mid,Prelude_n06_op28_Tolling_Bells.mid,-1,True
chopin,Prelude_n06_op28_Tolling_Bells_shiftp1.mid,Prelude_n06_op28_Tolling_Bells.mid,1,True
chopin,Prelude_n06_op28_Tolling_Bells_shiftp2.mid,Prelude_n06_op28_Tolling_Bells.mid,2,True
beethoven,Symphony_n1_2mov_shiftm1.mid,Symphony_n1_2mov.mid,-1,True
beethoven,Symphony_n1_2mov_shiftp1.mid,Symphony_n1_2mov.mid,1,True
beethoven,Piano_Sonata_n23_op57_2mov_Apassionata_shiftm1.mid,Piano_Sonata_n23_op57_2mov_Apassionata.mid,-1,True
beethoven,Piano_Sonata_n23_op57_2mov_Apassionata_shiftp1.mid,Piano_Sonata_n23_op57_2mov_Apassionata.mid,1,True
mozart,K495_Horn_Concerto_n4_1mov_shiftm1.mid,K495_Horn_Concerto_n4_1mov.mid,-1,True
mozart,K495_Horn_Concerto_n4_1mov_shiftp1.mid,K495_Horn_Concerto_n4_1mov.mid,1,True
mozart,K626_Requiem_kyrie_shiftm1.mid,K626_Requiem_kyrie.mid,-1,True
mozart,K626_Requiem_kyrie_shiftp1.mid,K626_Requiem_kyrie.mid,1,True
beethoven,Rage_over_a_lost_pennny_shiftm1.mid,Rage_over_a_lost_pennny.mid,-1,True
beethoven,Rage_over_a_lost_pennny_shiftp1.mid,Rage_over_a_lost_pennny.mid,1,True
mozart,K284_Piano_Sonata_n06_shiftm1.mid,K284_Piano_Sonata_n06.mid,-1,True
mozart,K284_Piano_Sonata_n06_shiftp1.mid,K284_Piano_Sonata_n06.mid,1,True
chopin,Nocturne_op62_n2_shiftm2.mid,Nocturne_op62_n2.mid,-2,True
chopin,Nocturne_op62_n2_shiftm1.mid,Nocturne_op62_n2.mid,-1,True
chopin,Nocturne_op62_n2_shiftp1.mid,Nocturne_op62_n2.mid,1,True
chopin,Nocturne_op62_n2_shiftp2.mid,Nocturne_op62_n2.mid,2,True
chopin,Etude_Op10_No11_shiftm2.mid,Etude_Op10_No11.mid,-2,True
chopin,Etude_Op10_No11_shiftm1.mid,Etude_Op10_No11.mid,-1,True
chopin,Etude_Op10_No11_shiftp1.mid,Etude_Op10_No11.mid,1,True
chopin,Etude_Op10_No11_shiftp2.mid,Etude_Op10_No11.mid,2,True
mozart,K331_Piano_Sonata_n11_shiftm1.mid,K331_Piano_Sonata_n11.mid,-1,True
mozart,K331_Piano_Sonata_n11_shiftp1.mid,K331_Piano_Sonata_n11.mid,1,True
mozart,Symphony_n28_K200_1mov_shiftm1.mid,Symphony_n28_K200_1mov.mid,-1,True
mozart,Symphony_n28_K200_1mov_shiftp1.mid,Symphony_n28_K200_1mov.mid,1,True
mozart,K576_Piano_Sonata_n19_shiftm1.mid,K576_Piano_Sonata_n19.mid,-1,True
mozart,K576_Piano_Sonata_n19_shiftp1.mid,K576_Piano_Sonata_n19.mid,1,True
mozart,Another_piece_for_PianoK176_shiftm1.mid,Another_piece_for_PianoK176.mid,-1,True
mozart,Another_piece_for_PianoK176_shiftp1.mid,Another_piece_for_PianoK176.mid,1,True
beethoven,Overture_Egmont_shiftm1.mid,Overture_Egmont.mid,-1,True
beethoven,Overture_Egmont_shiftp1.mid,Overture_Egmont.mid,1,True
chopin,Piano_Concerto_n1_op11_1mov_shiftm2.mid,Piano_Concerto_n1_op11_1mov.mid,-2,True
chopin,Piano_Concerto_n1_op11_1mov_shiftm1.mid,Piano_Concerto_n1_op11_1mov.mid,-1,True
chopin,Piano_Concerto_n1_op11_1mov_shiftp1.mid,Piano_Concerto_n1_op11_1mov.mid,1,True
chopin,Piano_Concerto_n1_op11_1mov_shiftp2.mid,Piano_Concerto_n1_op11_1mov.mid,2,True
chopin,Piano_Concerto_n2_1mov_shiftm2.mid,Piano_Concerto_n2_1mov.mid,-2,True
chopin,Piano_Concerto_n2_1mov_shiftm1.mid,Piano_Concerto_n2_1mov.mid,-1,True
chopin,Piano_Concerto_n2_1mov_shiftp1.mid,Piano_Concerto_n2_1mov.mid,1,True
chopin,Piano_Concerto_n2_1mov_shiftp2.mid,Piano_Concerto_n2_1mov.mid,2,True
beethoven,WoO051_Sonatina_1-2_movs_shiftm1.mid,WoO051_Sonatina_1-2_movs.mid,-1,True
beethoven,WoO051_Sonatina_1-2_movs_shiftp1.mid,WoO051_Sonatina_1-2_movs.mid,1,True
beethoven,Lieder_op48_n5_Gottes_Macht_Und_Vorsehung_shiftm1.mid,Lieder_op48_n5_Gottes_Macht_Und_Vorsehung.mid,-1,True
beethoven,Lieder_op48_n5_Gottes_Macht_Und_Vorsehung_shiftp1.mid,Lieder_op48_n5_Gottes_Macht_Und_Vorsehung.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No5.mid,2,True
mozart,Early_Pieces_n3_Little_march_shiftm1.mid,Early_Pieces_n3_Little_march.mid,-1,True
mozart,Early_Pieces_n3_Little_march_shiftp1.mid,Early_Pieces_n3_Little_march.mid,1,True
beethoven,Sieben_Bagatellen_in_E_flat_Major_Opus33_No1_shiftm1.mid,Sieben_Bagatellen_in_E_flat_Major_Opus33_No1.mid,-1,True
beethoven,Sieben_Bagatellen_in_E_flat_Major_Opus33_No1_shiftp1.mid,Sieben_Bagatellen_in_E_flat_Major_Opus33_No1.mid,1,True
beethoven,Sketch_for_Piano_Alla_Marcia_shiftm1.mid,Sketch_for_Piano_Alla_Marcia.mid,-1,True
beethoven,Sketch_for_Piano_Alla_Marcia_shiftp1.mid,Sketch_for_Piano_Alla_Marcia.mid,1,True
mozart,K527_Overture_Don_Giovanni_shiftm1.mid,K527_Overture_Don_Giovanni.mid,-1,True
mozart,K527_Overture_Don_Giovanni_shiftp1.mid,K527_Overture_Don_Giovanni.mid,1,True
mozart,Symphony_n38_K504_3mov_Prague_shiftm1.mid,Symphony_n38_K504_3mov_Prague.mid,-1,True
mozart,Symphony_n38_K504_3mov_Prague_shiftp1.mid,Symphony_n38_K504_3mov_Prague.mid,1,True
beethoven,Piano_Sonata_n14_op27_1mov_Moonlight_shiftm1.mid,Piano_Sonata_n14_op27_1mov_Moonlight.mid,-1,True
beethoven,Piano_Sonata_n14_op27_1mov_Moonlight_shiftp1.mid,Piano_Sonata_n14_op27_1mov_Moonlight.mid,1,True
mozart,Symphony_n25_K183_4mov_shiftm1.mid,Symphony_n25_K183_4mov.mid,-1,True
mozart,Symphony_n25_K183_4mov_shiftp1.mid,Symphony_n25_K183_4mov.mid,1,True
beethoven,Fur_Elise_shiftm1.mid,Fur_Elise.mid,-1,True
beethoven,Fur_Elise_shiftp1.mid,Fur_Elise.mid,1,True
chopin,Nocturne_op15_n3_shiftm2.mid,Nocturne_op15_n3.mid,-2,True
chopin,Nocturne_op15_n3_shiftm1.mid,Nocturne_op15_n3.mid,-1,True
chopin,Nocturne_op15_n3_shiftp1.mid,Nocturne_op15_n3.mid,1,True
chopin,Nocturne_op15_n3_shiftp2.mid,Nocturne_op15_n3.mid,2,True
beethoven,Seven_Inversions_of_God_Save_the_King_shiftm1.mid,Seven_Inversions_of_God_Save_the_King.mid,-1,True
beethoven,Seven_Inversions_of_God_Save_the_King_shiftp1.mid,Seven_Inversions_of_God_Save_the_King.mid,1,True
beethoven,Symphony_n7_4mov_shiftm1.mid,Symphony_n7_4mov.mid,-1,True
beethoven,Symphony_n7_4mov_shiftp1.mid,Symphony_n7_4mov.mid,1,True
mozart,K314_Flute_Concerto_n2_1mov_shiftm1.mid,K314_Flute_Concerto_n2_1mov.mid,-1,True
mozart,K314_Flute_Concerto_n2_1mov_shiftp1.mid,K314_Flute_Concerto_n2_1mov.mid,1,True
beethoven,Lieder_op46_Adelaide_shiftm1.mid,Lieder_op46_Adelaide.mid,-1,True
beethoven,Lieder_op46_Adelaide_shiftp1.mid,Lieder_op46_Adelaide.mid,1,True
chopin,Mazurka_op7_n1_shiftm2.mid,Mazurka_op7_n1.mid,-2,True
chopin,Mazurka_op7_n1_shiftm1.mid,Mazurka_op7_n1.mid,-1,True
chopin,Mazurka_op7_n1_shiftp1.mid,Mazurka_op7_n1.mid,1,True
chopin,Mazurka_op7_n1_shiftp2.mid,Mazurka_op7_n1.mid,2,True
beethoven,Piano_Sonata_n05_shiftm1.mid,Piano_Sonata_n05.mid,-1,True
beethoven,Piano_Sonata_n05_shiftp1.mid,Piano_Sonata_n05.mid,1,True
beethoven,Sieben_Bagatellen_C_Major_Opus33_No2_shiftm1.mid,Sieben_Bagatellen_C_Major_Opus33_No2.mid,-1,True
beethoven,Sieben_Bagatellen_C_Major_Opus33_No2_shiftp1.mid,Sieben_Bagatellen_C_Major_Opus33_No2.mid,1,True
beethoven,Lieder_op99_Der_Mann_Von_Wort_shiftm1.mid,Lieder_op99_Der_Mann_Von_Wort.mid,-1,True
beethoven,Lieder_op99_Der_Mann_Von_Wort_shiftp1.mid,Lieder_op99_Der_Mann_Von_Wort.mid,1,True
beethoven,Symphony_n7_3mov_shiftm1.mid,Symphony_n7_3mov.mid,-1,True
beethoven,Symphony_n7_3mov_shiftp1.mid,Symphony_n7_3mov.mid,1,True
mozart,K357_Piano_Sonata_4_Hands_shiftm1.mid,K357_Piano_Sonata_4_Hands.mid,-1,True
mozart,K357_Piano_Sonata_4_Hands_shiftp1.mid,K357_Piano_Sonata_4_Hands.mid,1,True
beethoven,Lieder_op82_n1_Dimmi_Den_Mio_Che_Mi_Ami_shiftm1.mid,Lieder_op82_n1_Dimmi_Den_Mio_Che_Mi_Ami.mid,-1,True
beethoven,Lieder_op82_n1_Dimmi_Den_Mio_Che_Mi_Ami_shiftp1.mid,Lieder_op82_n1_Dimmi_Den_Mio_Che_Mi_Ami.mid,1,True
beethoven,Piano_Concerto_n3_op37_2mov_shiftm1.mid,Piano_Concerto_n3_op37_2mov.mid,-1,True
beethoven,Piano_Concerto_n3_op37_2mov_shiftp1.mid,Piano_Concerto_n3_op37_2mov.mid,1,True
beethoven,Bagatella_op33_n4_shiftm1.mid,Bagatella_op33_n4.mid,-1,True
